,tactic_id,impression_pixel_json,StatusCodes,Status
12893,330511,"http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547239&PluID=0&ord=[timestamp]&rtu=-1"",""http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://tags.bluekai.com/site/29745?limit=1",302,OK
12902,334385,"https://magnetic.domdex.com/ahtm?mp=2&n=10804&c=105252&b=116445&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}"",""https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16422395&PluID=0&ord=[timestamp]&rtu=-1",302,OK
12907,333031,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16283795&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29705?limit=1",302,OK
12912,337780,https://t.mookie1.com/t/v1/imp?migAgencyId=1127&migSource=adsrv2&migRandom=${CACHEBUSTER}&migTrackDataExt=3573732;127460058;300431541;0&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/ad/N7451.456584WPPXAXISLLC/B9368171.127460058;sz=1x1;ord=${CACHEBUSTER};dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
12925,330441,"https://magnetic.domdex.com/ahtm?mp=12&n=9823&c=104820&b=115075&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}"",""https://ad.doubleclick.net/ddm/trackimpi/N5667.291800MAGNETICMEDIAONLINE/B8431823.124415693;dc_trk_aid=297423113;dc_trk_cid=66420605;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?",302,OK
12926,335608,https://ad.doubleclick.net/ddm/ad/N9515.1264338TRIPLELIFTINC2/B8453948.128925484;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
12927,323671,"http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547239&PluID=0&ord=[timestamp]&rtu=-1"",""http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]",302,OK
12930,326340,https://ad.doubleclick.net/ddm/ad/N9515.1264338TRIPLELIFTINC2/B8440546.121766206;sz=1x1;ord=[timestamp]?,302,OK
12934,329766,https://ad.doubleclick.net/ddm/jump/N8084.275383THEEXCHANGELAB/B9150230.124212439;sz=1x1;ord=${CACHEBUSTER},302,OK
12955,324054,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13957420&PluID=0&ord=[timestamp]&rtu=-1,302,OK
12962,339771,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16507744&PluID=0&ord=${CACHEBUSTER}&rtu=-1"",""https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&glon=${GEO_LON}&glat=${GEO_LAT}&ext_app_id=${EXT_APP_ID}&dmd5=${DEVICE_MD5}&dsha1=${DEVICE_SHA1}&dopenudid=${DEVICE_OPENUDID}&dodin=${DEVICE_ODIN}&dappleida=${DEVICE_APPLE_IDA}&dmakeid=${DEVICE_MAKE_ID}&dmodelid=${DEVICE_MODEL_ID}&carid=${CARRIER_ID}&suptype=${SUPPLY_TYPE}&r=${CACHEBUSTER}",302,OK
12963,327391,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=14854777&PluID=0&ord=[timestamp]&rtu=-1"",""https://ohlone.vizu.com/a.gif?vzcid=27596&vzadid=hxnative&vzsid=hx&ord=[RANDOM]",302,OK
12977,325184,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=14244397&PluID=0&ord=[timestamp]&rtu=-1,302,OK
12983,335600,https://ad.doubleclick.net/ddm/ad/N9515.1264338TRIPLELIFTINC2/B8450655.127182962;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
12988,329246,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16283769&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29697?limit=1",302,OK
12996,315567,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=20&mc=click&pli=13218746&PluID=0&ord=[timestamp],302,OK
12998,338551,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17224972&PluID=0&ord=${CACHEBUSTER}&rtu=-1,302,OK
13016,327181,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=14766679&PluID=0&ord=[timestamp]&rtu=-1,302,OK
13022,333288,https://t.mookie1.com/t/v1/imp?migAgencyId=1127&migSource=adsrv2&migRandom=${CACHEBUSTER}&migTrackDataExt=3573732;127460058;300431541;0&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/ad/N7451.456584WPPXAXISLLC/B9368171.127460058;sz=1x1;ord=${CACHEBUSTER};dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
13023,324250,"http://log.dmtry.com/redir/1/2495/4052/954087/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1"",""https://ad.doubleclick.net/ddm/ad/N8092.1264338TRIPLELIFTINC/B8853628.121067160;sz=1x1;ord=[timestamp]?",302,OK
13024,329247,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305139&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29697?limit=1",302,OK
13025,329279,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305186&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29705?limit=1",302,OK
13027,333039,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16283804&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29701?limit=1",302,OK
13030,329302,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305210&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29701?limit=1",302,OK
13031,327725,https://magnetic.domdex.com/ahtm?mp=12&n=8459&c=104290&b=113410&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID},302,OK
13032,337729,https://ad.doubleclick.net/ddm/ad/N9515.1264338TRIPLELIFTINC2/B8432612.127444109;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
13034,329250,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305145&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29697?limit=1",302,OK
13037,323951,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329404&PluID=0&ord=[timestamp]&rtu=-1,302,OK
13044,330511,"http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547201&PluID=0&ord=[timestamp]&rtu=-1"",""http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]"",""http://tags.bluekai.com/site/29745?limit=1",302,OK
13046,334357,https://magnetic.domdex.com/ahtm?mp=12&n=9839&c=104837&b=116438&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID},302,OK
13047,333288,https://t.mookie1.com/t/v1/imp?migAgencyId=1127&migSource=adsrv2&migRandom=${CACHEBUSTER}&migTrackDataExt=3573732;127460058;300431541;0&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/ad/N7451.456584WPPXAXISLLC/B9368171.127460058;sz=1x1;ord=${CACHEBUSTER};dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
13050,326316,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329384&PluID=0&ord=[RANDOM_NUMBER]&rtu=-1,302,OK
13052,339057,https://t.mookie1.com/t/v1/imp?migAgencyId=616&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=3523435;130409661;303699682;0&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/ad/N4406.1308838.XAXIS.COM/B9574157.130409661;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
13053,324032,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13957409&PluID=0&ord=[timestamp]&rtu=-1,302,OK
13059,339061,https://t.mookie1.com/t/v1/imp?migAgencyId=616&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=3523435;130409661;303699682;0&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/ad/N4406.1308838.XAXIS.COM/B9574157.130409661;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
13065,324054,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13957438&PluID=0&ord=[timestamp]&rtu=-1,302,OK
13079,336433,https://t.mookie1.com/t/v1/imp?migAgencyId=616&migSource=adsrv2&migRandom=%%TTD_CACHEBUSTER%%&migTrackDataExt=3523435;128779065;301982532;0&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/ad/N4406.1308838.XAXIS.COM/B9479501.128779065;sz=1x1;ord=%%TTD_CACHEBUSTER%%;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
13080,327579,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER},302,OK
13095,339061,https://t.mookie1.com/t/v1/imp?migAgencyId=616&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=3523435;130409661;303699682;0&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/ad/N4406.1308838.XAXIS.COM/B9574157.130409661;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
13101,329253,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305144&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29697?limit=1",302,OK
13104,339313,http://servedby.flashtalking.com/imp/1/48750;1805956;201;pixel;MediaIQ;1x1NativeMobile/?cachebuster=[CACHEBUSTER],302,OK
13115,331072,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17267682&PluID=0&ord=[timestamp]&rtu=-1,302,OK
13125,323776,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13808659&PluID=0&ord=[timestamp]&rtu=-1,302,OK
13129,333455,"https://api.placed.com/api/v2/sync/impression?partner=thetradedesk&version=1.0&payload_campaign_identifier=%%TTD_CAMPAIGNID%%&payload_timestamp=%25%25TTD_CACHEBUSTER%25%25&payload_type=impression&redirect=%2F%2Fsync.graph.bluecava.com%2Fds.png%3Fp%3D5367437a-f080-41ef-b71d-8ac5f380b87a%26segment%3D4b375ccea7cde411a7020050569b1b56%26seg_apx%3D2617381%26uid%3D%24%7BPCID%7D"",""https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=20&mc=click&pli=16425291&PluID=0&ord=[timestamp]&rtu=",302,OK
13130,334649,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15744654&PluID=0&ord=${CACHEBUSTER}&rtu=-1,302,OK
13131,339064,https://t.mookie1.com/t/v1/imp?migAgencyId=616&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=3523435;130409661;303699682;0&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/ad/N4406.1308838.XAXIS.COM/B9574157.130409661;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
13147,333018,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16283758&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29697?limit=1",302,OK
13149,336523,https://t.mookie1.com/t/v1/imp?migAgencyId=616&migSource=adsrv2&migRandom=%%TTD_CACHEBUSTER%%&migTrackDataExt=3523435;128779065;301982532;0&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/ad/N4406.1308838.XAXIS.COM/B9479501.128779065;sz=1x1;ord=%%TTD_CACHEBUSTER%%;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
13151,330849,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15508577&PluID=0&ord=[timestamp]&rtu=-1,302,OK
13152,329276,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305187&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29705?limit=1",302,OK
13153,338394,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17333877&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/33628?limit=1",302,OK
13164,338555,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17233203&PluID=0&ord=[timestamp]&rtu=-1,302,OK
13166,338400,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17286416&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/33628?limit=1",302,OK
13167,323984,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329207&PluID=0&ord=[timestamp]&rtu=-1,302,OK
13178,338379,"http://tags.bluekai.com/site/33628?limit=1"",""https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17333891&PluID=0&ord=[timestamp]&rtu=-1",302,OK
13187,337300,"http://tags.bluekai.com/site/29673?limit=1"",""https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16523286&PluID=0&ord=[timestamp]&rtu=-1",302,OK
13197,339063,https://t.mookie1.com/t/v1/imp?migAgencyId=616&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=3523435;130409661;303699682;0&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/ad/N4406.1308838.XAXIS.COM/B9574157.130409661;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
13198,324879,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329394&PluID=0&ord=[timestamp]&rtu=-1,302,OK
13202,328276,https://t.mookie1.com/t/v1/imp?migAgencyId=1071&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=4480452;123554040;295671859;65225605&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/trackimp/N9003.456584WPPXAXISLLC/B9036378.123554040;dc_trk_aid=295671859;dc_trk_cid=65225605;ord=[timestamp]?,302,OK
13207,339061,https://t.mookie1.com/t/v1/imp?migAgencyId=616&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=3523435;130409661;303699682;0&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/ad/N4406.1308838.XAXIS.COM/B9574157.130409661;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
13208,327722,"https://t.mookie1.com/t/v1/imp?migAgencyId=14&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=2664361;122739832;295904850;65577148&migTrackFmtExt=client;io;ad;crtv"",""https://ad.doubleclick.net/ddm/trackimp/N339.1264338TRIPLELIFTINC/B8515270.122739832;dc_trk_aid=295904850;dc_trk_cid=65577148;ord=[timestamp]?"",""https://pixel.adsafeprotected.com/rfw/st/35102/6115131/skeleton.gif"",""http://tags.bluekai.com/site/29693?limit=1",302,OK
13214,323868,"http://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}"",""https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13973325&PluID=0&ord=${CACHEBUSTER}&rtu=-1",302,OK
13215,332945,https://ad.doubleclick.net/ddm/jump/N9492.275383.THEEXCHANGELAB/B9356272.127493035;sz=1x1;ord=${CACHEBUSTER}?,302,OK
13222,326708,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329205&PluID=0&ord=[timestamp]&rtu=-1,302,OK
13223,329288,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305203&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29701?limit=1",302,OK
13224,329304,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305219&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29701?limit=1",302,OK
13225,329076,http://servedby.flashtalking.com/imp/4/42262;1270998;201;redirect;AXM;ViatorViator2015AXMProgrammaticNativeDesktop2015RONBangkokBucketlistImagetextSSUS/?cachebuster=[CACHEBUSTER]&url=https://tagman.viator.com/viator/tman.cgi?tmad=i&tmcampid=55&tmtag=image,302,OK
13227,329266,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305169&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29705?limit=1",302,OK
13235,330560,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=14499772&PluID=0&ord=%%TTD_CACHEBUSTER%%&rtu=-1&pcp=$$%%TTD_IMPRESSIONID%%||%%TTD_CREATIVEID%%$$,302,OK
13243,327014,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=14829158&PluID=0&ord=[timestamp]&rtu=-1,302,OK
13246,333608,"https://api.placed.com/api/v2/sync/impression?partner=thetradedesk&version=1.0&payload_campaign_identifier=%%TTD_CAMPAIGNID%%&payload_timestamp=%25%25TTD_CACHEBUSTER%25%25&payload_type=impression&redirect=%2F%2Fsync.graph.bluecava.com%2Fds.png%3Fp%3D5367437a-f080-41ef-b71d-8ac5f380b87a%26segment%3D4b375ccea7cde411a7020050569b1b56%26seg_apx%3D2617381%26uid%3D%24%7BPCID%7D"",""https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16425229&PluID=0&ord=[timestamp]&rtu=-1",302,OK
13247,329271,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305185&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29705?limit=1",302,OK
13248,323007,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329352&PluID=0&ord=[timestamp]&rtu=-1,302,OK
13250,329256,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16283757&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29697?limit=1",302,OK
13251,337729,https://ad.doubleclick.net/ddm/ad/N9515.1264338TRIPLELIFTINC2/B8432612.127444109;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
13263,333049,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16283813&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29701?limit=1",302,OK
13270,336519,https://t.mookie1.com/t/v1/imp?migAgencyId=616&migSource=adsrv2&migRandom=%%TTD_CACHEBUSTER%%&migTrackDataExt=3523435;128781953;301981596;0&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/ad/N4406.1308838.XAXIS.COM/B9479501.128781953;sz=1x1;ord=%%TTD_CACHEBUSTER%%;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
13284,333039,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16283801&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29701?limit=1",302,OK
13301,331186,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329212&PluID=0&ord=[timestamp]&rtu=-1,302,OK
13302,331392,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329415&PluID=0&ord=[timestamp]&rtu=-1&pcp=$$pcp$$,302,OK
13307,333784,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16479526&PluID=0&ord=[timestamp]&rtu=-1"",""https://ohlone.vizu.com/a.gif?vzcid=27596&vzadid=hxnative&vzsid=hx&ord=[RANDOM]",302,OK
13308,339052,https://t.mookie1.com/t/v1/imp?migAgencyId=616&migSource=adsrv2&migRandom=[timestamp]&migTrackDataExt=3523435;130409495;303707848;0&migTrackFmtExt=client;io;ad;crtv&migUnencodedDest=https://ad.doubleclick.net/ddm/ad/N4406.1308838.XAXIS.COM/B9574157.130409495;sz=1x1;ord=[timestamp];dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?,302,OK
13319,330559,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=14499771&PluID=0&ord=%%TTD_CACHEBUSTER%%&rtu=-1&pcp=$$%%TTD_IMPRESSIONID%%||%%TTD_CREATIVEID%%$$,302,OK
13325,333045,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16283799&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29701?limit=1",302,OK
13328,329249,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305142&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29697?limit=1",302,OK
13331,338396,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17286386&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/33628?limit=1",302,OK
13335,315024,https://adfarm.mediaplex.com/ad/tr/10817-211620-52535-34?mpt=[CACHEBUSTER],302,OK
13337,338012,"https://lciapi.ninthdecimal.com/v1/lci/imp/adv-xax/c-20673?typ=mWeb&chn=anexus&brand=hannaford&did=${DEVICE_AAID}_${DEVICE_APPLE_IDA}&lat=${GEO_LAT}&lon=${GEO_LON}&crtv=md&ad=d&pub=trpl"",""https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17101885&PluID=0&ord=[timestamp]&rtu=-1"",""https://secure.insightexpressai.com/adServer/adServerESI.aspx?bannerID=873191&script=false&rnd=${CACHEBUSTER}&redir=https://secure.insightexpressai.com/adserver/1pixel.gif",302,OK
13339,326750,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13329381&PluID=0&ord=[timestamp]&rtu=-1,302,OK
13342,329279,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305187&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29705?limit=1",302,OK
13346,324586,"http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=14074151&PluID=0&ord=[timestamp]&rtu=-1"",""http://secure.insightexpressai.com/adServer/adServerESI.aspx?bannerID=474099&script=false&rnd=[INSERT_CACHEBUSTER_HERE]&redir=//secure.insightexpressai.com/adserver/1pixel.gif",302,OK
13348,339308,http://servedby.flashtalking.com/imp/1/48750;1813262;201;pixel;MediaIQ;1x1NativeDesktop2/?cachebuster=[CACHEBUSTER],302,OK
13351,338399,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17286387&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/33628?limit=1",302,OK
13353,333018,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=17191551&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29697?limit=1",302,OK
13358,329250,"https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=15305152&PluID=0&ord=[timestamp]&rtu=-1"",""http://tags.bluekai.com/site/29697?limit=1",302,OK
13362,324241,"http://log.dmtry.com/redir/1/2495/4052/954081/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1"",""https://ad.doubleclick.net/ddm/ad/N8092.1264338TRIPLELIFTINC/B8853628.121068929;sz=1x1;ord=[timestamp]?",302,OK
13365,332801,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=16281735&PluID=0&ord=[timestamp]&rtu=-1,302,OK
